Time,temperature1,temperature2,temperature3
1531335734000,22.326,13.151,10.937
1531339334000,22.36,13.796,10.95
1531342934000,22.206,12.773,11.001
1531346534000,22.37,12.304,10.888
1531350134000,22.212,12.097,10.885
1531353734000,21.88,11.767,10.876
1531357334000,21.767,12.071,10.931
1531360934000,21.719,12.12,10.909
1531368134000,21.76,12.291,10.977
1531364534000,22.137,12.202,10.969
1531371734000,22.069,13.111,11.126
1531375334000,22.297,13.32,11.209
1531378934000,22.456,13.004,11.236
1531382534000,22.564,13.189,11.235
1531386134000,22.524,12.718,11.149
1531389734000,21.406,12.522,11.012
1531393334000,22.394,12.089,11.016
1531396934000,22.263,11.745,10.907
1531400534000,21.676,11.667,10.9
1531404134000,22.365,11.738,10.87
1531407734000,21.406,11.86,10.95
1531411334000,21.931,11.957,11.045
1531414934000,22.067,11.788,11.166
1531418534000,22.558,12.402,11.223
1531422134000,22.883,12.541,11.306
1531425734000,22.976,13.109,11.416
1531429334000,23.165,12.588,
1531432934000,22.926,12.356,10.947
1531436534000,22.825,11.881,10.96
1531440134000,22.174,11.934,10.863
1531443734000,21.597,11.772,10.932
1531447334000,21.26,12.21,10.988
1531450934000,22.224,12.338,11.075
1531454534000,23.297,12.986,11.098
1531458134000,23.202,13.217,11.191
1531461734000,23.556,13.089,11.349
1531465334000,23.726,12.716,11.71
1531468934000,23.689,12.332,11.682
1531472534000,23.604,13.322,11.306
1531476134000,23.274,13.533,11.389
1531479734000,22.877,12.89,11.202
1531483334000,22.29,12.354,11.064
1531486934000,22.428,12.382,11.052
1531490534000,21.653,12.423,10.967
1531494134000,21.486,12.196,11.01
1531497734000,21.548,12.158,11.095
1531501334000,22.201,12.144,11.22
1531504934000,22.257,12.163,11.195
1531508534000,23.634,12.197,11.232
1531512134000,23.764,12.326,11.266
1531515734000,23.827,12.323,11.263
1531519334000,23.682,12.403,11.176
1531522934000,23.808,12.429,11.141
1531530134000,23.587,12.178,11.166
1531526534000,23.6,12.462,11.171
1531533734000,23.253,12.104,11.13
1531537334000,22.537,12.061,11.201
1531540934000,22.795,12.046,11.22
1531544534000,22.6,12.039,11.24
1531548134000,22.664,12.361,11.279
1531551734000,22.684,12.71,11.328
1531555334000,22.716,13.58,11.599
1531558934000,22.675,13.448,11.765
1531562534000,22.65,13.286,11.717
1531566134000,22.725,13.671,11.778
1531569734000,22.852,13.132,11.595
1531573334000,22.85,12.46,11.407
1531576934000,22.405,12.468,11.301
1531580534000,21.072,12.073,11.294
1531584134000,20.968,11.91,11.303
1531587734000,20.673,11.783,11.277
1531591334000,20.669,12.274,11.326
1531594934000,23.05,12.718,11.499
1531598534000,23.368,12.806,11.322
1531602134000,23.339,13.134,11.796
1531605734000,23.206,13.416,11.827
1531609334000,23.088,13.258,11.83
1531612934000,22.939,13.193,11.79
1531616534000,22.86,12.985,11.764
1531620134000,22.717,12.518,11.67
1531623734000,22.648,12.371,11.602
1531627334000,22.416,12.247,11.359
1531630934000,22.132,12.175,11.258
1531634534000,22.424,12.353,11.276
1531638134000,22.448,12.431,11.366
1531641734000,22.469,12.484,11.551
1531645334000,22.395,13.009,11.846
1531648934000,22.362,13.752,12.023
1531652534000,22.362,13.615,12.068
1531656134000,22.395,13.401,12.095
1531659734000,22.353,13.214,11.722
1531663334000,22.302,12.853,11.564
1531666934000,22.239,12.483,11.493
1531670534000,22.317,12.1,11.238
1531674134000,22.16,12.023,11.265
1531677734000,22.372,12.038,11.352
1531681334000,22.324,12.388,11.444
1531684934000,22.764,12.56,11.115
1531688534000,23.333,12.94,11.241
1531692134000,23.092,13.256,11.313
1531695734000,23.001,13.69,11.709
1531699334000,22.78,13.314,11.71
1531702934000,22.457,13.346,11.564
1531706534000,22.312,12.934,11.523
1531710134000,22.159,12.808,11.532
1531713734000,22.083,12.636,11.502
1531717334000,21.963,12.5,11.287
1531720934000,22.004,12.462,11.213
1531724534000,21.974,12.498,11.235
1531728134000,21.944,13.063,11.314
1531731734000,22.024,12.867,11.369
1531735334000,21.914,12.792,11.365
1531738934000,21.991,13.32,11.869
1531742534000,22.045,13.277,12.181
1531746134000,22.024,13.211,11.421
1531749734000,21.943,12.93,11.419
1531753334000,21.994,12.68,11.391
1531756934000,21.947,12.872,11.361
1531760534000,21.884,12.41,11.295
1531764134000,21.824,12.2,11.245
1531767734000,21.824,12.2,11.259
1531771334000,21.819,12.434,11.324
1531774934000,21.967,12.648,10.966
1531778534000,22.062,12.785,11.088
1531782134000,22.16,12.815,11.222
1531785734000,22.217,12.825,11.224
1531789334000,22.251,12.99,11.241
1531792934000,22.48,12.856,11.162
1531796534000,22.379,12.969,11.1
1531800134000,22.358,12.758,11.546
1531803734000,22.296,12.619,11.536
1531807334000,22.128,12.479,11.445
1531810934000,22.007,12.386,11.442
1531814534000,21.769,12.233,11.016
1531818134000,21.722,12.121,11.041
1531821734000,21.657,12.487,11.22
1531825334000,21.66,12.425,11.231
1531828934000,21.772,13.482,11.287
1531832534000,21.517,13.427,11.163
1531836134000,21.603,13.689,11.332
1531839734000,21.812,13.6,11.158
1531843334000,21.396,13.322,11.157
1531846934000,21.444,12.595,11.145
1531850534000,21.266,12.47,11.358
1531854134000,21.557,12.037,11.162
1531857734000,21.294,12.539,11.296
1531861334000,21.119,12.081,11.125
1531864934000,21.07,12.172,
1531868534000,21.248,12.304,11.048
1531872134000,21.287,12.868,11.126
1531875734000,21.403,12.954,11.208
1531879334000,21.28,12.712,11.239
1531882934000,21.335,12.398,11.168
1531886534000,22.108,12.678,11.092
1531890134000,22.004,12.757,11.148
1531893734000,21.592,12.624,11.09
1531897334000,22.122,12.254,11.22
1531900934000,21.815,12.372,11.247
1531904534000,20.677,12.173,11.26
1531908134000,21.018,12.292,11.405
1531911734000,21.03,12.61,11.447
1531915334000,21.458,12.718,11.486
1531918934000,21.501,13.002,11.498
1531922534000,21.462,13.038,11.262
1531926134000,21.669,13.152,11.209
1531929734000,21.84,13.09,11.225
1531933334000,21.072,12.461,11.238
1531936934000,20.572,12.467,11.32
1531940534000,21.091,12.506,11.318
1531944134000,21.16,12.503,11.297
1531947734000,20.842,12.444,11.322
1531951334000,21.265,11.923,11.371
1531954934000,21.157,12.351,11.331
1531958534000,21.518,12.529,11.332
1531962134000,21.456,12.819,11.457
1531965734000,21.32,12.635,11.299
1531969334000,21.111,12.78,10.968
1531972934000,21.062,12.794,11.078
1531976534000,20.325,12.583,10.944
1531980134000,20.508,12.598,11.122
1531983734000,21.077,12.508,11.094
1531987334000,21.334,12.589,11.267
1531990934000,21.606,12.362,11.231
1531994534000,21.558,12.346,11.391
1531998134000,21.872,12.273,11.337
1532001734000,21.798,12.421,11.158
1532005334000,21.243,12.775,11.029
1532008934000,21.303,13.23,10.9
1532012534000,20.842,13.4,10.898
1532016134000,21.148,13.47,10.913
1532019734000,20.799,13.156,11.004
1532023334000,20.301,12.821,11.291
1532026934000,20.431,12.367,11.105
1532030534000,21.136,12.194,11.296
1532034134000,21.743,12.124,11.401
1532037734000,21.933,12.289,11.417
1532041334000,22.034,12.743,11.484
1532044934000,22.01,12.742,11.164
1532048534000,22.446,12.758,11.071
1532052134000,22.579,12.596,11.145
1532055734000,22.498,12.841,11.158
1532059334000,22.499,12.93,10.993
1532062934000,22.359,12.801,10.906
1532066534000,22.322,12.759,11.112
1532070134000,22.152,12.778,11.141
1532073734000,21.95,12.844,11.259
1532077334000,21.899,12.655,11.385
1532080934000,21.863,12.703,11.549
1532084534000,21.689,12.648,11.608
1532088134000,21.539,12.415,11.112
1532091734000,21.346,12.606,11.228
1532095334000,21.65,12.537,11.13
1532098934000,21.593,12.44,10.974
1532102534000,21.612,12.643,10.951
1532106134000,21.605,12.795,10.871
1532109734000,21.587,12.915,11.45
1532113334000,21.48,13.114,11.403
1532116934000,21.404,12.74,11.476
1532120534000,21.285,12.731,11.514
1532124134000,21.307,12.456,11.217
1532127734000,21.292,12.209,11.019
1532131334000,21.279,12.942,11.124
1532134934000,22.053,12.982,10.855
1532138534000,22.168,12.634,11.087
1532142134000,22.162,12.707,11.205
1532145734000,22.173,13.118,11.194
1532149334000,22.111,12.567,11.096
1532152934000,22.154,12.829,11.105
1532156534000,22.038,12.588,10.939
1532160134000,21.886,12.813,11.118
1532163734000,21.782,12.549,11.178
1532167334000,21.784,12.5,11.387
1532170934000,21.844,13.004,11.391
1532174534000,21.71,12.119,11.11
1532178134000,21.506,12.804,10.804
1532181734000,21.509,12.549,10.576
1532185334000,21.253,12.723,10.536
1532188934000,21.245,12.882,10.775
1532192534000,21.281,12.828,10.66
1532196134000,21.273,12.686,10.647
1532199734000,21.233,12.68,11.201
1532203334000,21.285,12.837,11.139
1532206934000,21.322,12.282,11.089
1532210534000,21.207,12.27,11.173
1532214134000,21.263,12.702,11.202
1532217734000,21.161,12.549,11.097
1532221334000,21.248,12.455,11.117
1532224934000,21.304,12.442,11.148
1532228534000,21.226,12.439,11.238
1532232134000,21.138,12.492,10.884
1532235734000,21.02,12.508,11.32
1532239334000,20.946,12.442,11.25
1532242934000,20.815,12.47,11.186
1532246534000,20.752,12.453,11.211
1532250134000,20.686,12.808,11.198
1532253734000,20.626,12.771,11.328
1532257334000,20.359,12.832,11.268
1532260934000,20.458,12.751,11.239
1532264534000,20.478,12.198,10.959
1532268134000,20.55,12.166,11.066
1532271734000,20.552,12.463,
1532275334000,20.562,12.358,11.24
1532278934000,20.66,12.448,11.274
1532282534000,20.806,12.592,11.27
1532286134000,20.879,12.697,11.293
1532289734000,20.738,12.741,11.326
1532293334000,20.583,12.804,11.235
1532296934000,20.578,13.057,11.221
1532300534000,20.752,12.906,
1532304134000,20.418,12.868,11.084
1532307734000,20.25,13.052,11.161
1532311334000,20.213,12.95,11.23
1532314934000,20.257,12.706,11.19
1532318534000,20.057,12.6,11.226
1532322134000,19.959,12.63,11.234
1532325734000,20.069,12.727,11.244
1532329334000,19.774,12.541,11.252
1532332934000,19.44,12.582,11.241
1532336534000,19.172,12.972,11.228
1532340134000,18.866,12.996,11.223
1532343734000,18.577,12.888,11.24
1532347334000,18.63,12.927,11.464
1532350934000,18.694,12.803,11.338
1532354534000,18.923,12.516,11.272
1532358134000,19.074,12.396,11.264
1532361734000,19.455,12.244,10.996
1532365334000,19.783,12.354,11.256
1532368934000,19.993,12.948,11.366
1532372534000,20.143,12.751,11.286
1532376134000,20.24,12.332,11.379
1532379734000,20.234,11.992,11.181
1532383334000,19.792,11.958,10.889
1532390534000,19.772,11.778,11.072
1532386934000,19.673,11.975,11.139
1532394134000,19.677,11.771,11.083
1532397734000,19.852,11.75,11.091
1532401334000,20.898,12.246,11.138
1532404934000,20.712,11.919,11.477
1532408534000,20.228,11.738,11.462
1532412134000,19.555,11.823,11.323
1532415734000,18.712,12.016,11.537
1532419334000,18.501,12.041,11.36
1532422934000,17.67,12.025,11.352
1532426534000,18.337,12.065,11.12
1532430134000,18.535,12.194,11.375
1532433734000,19.09,12.297,11.375
1532437334000,18.358,12.128,11.137
1532440934000,18.836,12.19,11.294
1532444534000,18.537,12.244,11.299
1532448134000,19.344,12.305,11.208
1532451734000,19.62,12.112,10.807
1532455334000,20.255,12.284,10.779
1532458934000,20.202,12.407,10.842
1532462534000,20.296,12.173,10.862
1532466134000,20.127,12.246,10.814
1532469734000,20.003,12.322,10.803
1532473334000,19.649,12.474,10.719
1532476934000,19.137,12.287,10.941
1532480534000,20.381,12.168,10.941
1532487734000,19.774,12.23,10.996
1532484134000,20.468,12.104,11.042
1532491334000,16.385,12.295,10.965
1532494934000,19.451,12.112,11.056
1532498534000,20.547,12.13,11.018
1532502134000,19.815,12.666,10.892
1532505734000,17.5,12.726,10.981
1532509334000,19.728,12.812,10.962
1532512934000,18.418,12.777,10.917
1532516534000,19.043,12.746,10.945
1532520134000,18.63,12.758,11.088
1532523734000,20.07,12.73,11.084
1532527334000,19.613,12.722,11.045
1532530934000,19.399,12.277,10.923
1532534534000,19.364,12.194,10.876
1532538134000,19.987,12.094,10.788
1532541734000,20.785,11.973,10.881
1532545334000,20.919,11.917,10.896
1532548934000,21.188,12.163,10.947
1532552534000,20.582,12.504,11.16
1532556134000,20.18,12.52,11.008
1532559734000,20.311,12.283,11.134
1532563334000,20.352,12.266,11.199
1532566934000,21.09,12.114,11.227
1532570534000,20.866,12.511,11.046
1532574134000,20.115,12.274,11.054
1532577734000,18.399,12.073,10.992
1532581334000,19.424,12.206,10.715
1532584934000,17.954,12.403,10.691
1532588534000,19.277,12.309,10.969
1532592134000,19.512,12.619,10.952
1532595734000,18.506,12.78,10.972
1532599334000,19.082,12.766,11.101
1532602934000,19.844,12.676,11.118
1532606534000,20.289,12.502,10.906
1532610134000,20.537,12.26,10.811
1532613734000,20.577,12.203,10.811
1532617334000,20.589,12.204,10.902
1532620934000,20.598,12.11,10.957
1532624534000,20.572,12.185,10.748
1532628134000,20.81,12.325,10.897
1532631734000,20.893,12.394,10.815
1532635334000,20.986,12.455,10.881
1532638934000,20.863,12.838,10.877
1532642534000,20.777,12.508,11.127
1532646134000,21.29,12.352,11.06
1532649734000,21.523,12.162,10.922
1532653334000,21.762,12.061,10.887
1532656934000,21.378,12.16,10.862
1532660534000,22.086,12.073,10.849
1532664134000,21.572,12.095,10.899
1532667734000,21.578,12.263,10.941
1532671334000,21.324,12.478,10.963
1532674934000,22.26,12.57,10.964
1532678534000,22.202,12.71,11.0
1532682134000,21.803,12.812,11.114
1532685734000,22.165,12.839,11.012
1532689334000,21.82,12.716,11.104
1532692934000,21.792,12.394,10.925
1532696534000,21.824,12.305,10.817
1532700134000,22.721,12.155,10.638
1532703734000,22.64,12.194,10.486
1532707334000,20.335,12.159,10.484
1532710934000,22.156,12.118,10.742
1532714534000,22.851,12.227,10.749
1532718134000,23.115,12.317,10.905
1532721734000,22.942,12.331,10.991
1532725334000,23.459,12.338,10.916
1532728934000,23.682,12.563,10.929
1532732534000,23.837,12.677,10.818
1532736134000,23.979,12.523,10.806
1532739734000,23.813,12.321,10.773
1532743334000,23.54,11.872,10.73
1532746934000,24.003,11.859,10.706
1532750534000,23.969,12.071,10.679
1532754134000,23.141,12.049,10.745
1532757734000,21.273,12.312,10.873
1532761334000,22.292,12.456,10.858
1532764934000,22.001,12.407,11.066
1532768534000,23.963,12.701,11.096
1532772134000,23.76,12.728,11.148
1532775734000,24.004,12.566,11.161
1532779334000,23.91,12.584,11.051
1532782934000,23.9,12.382,10.806
1532786534000,23.355,12.105,10.599
1532790134000,23.738,11.934,10.567
1532793734000,23.601,12.048,10.8
1532797334000,23.332,12.418,10.799
1532800934000,23.705,11.969,10.676
1532804534000,23.761,12.334,10.784
1532808134000,23.745,12.561,10.957
1532811734000,23.034,12.998,11.006
1532815334000,23.902,12.655,10.934
1532818934000,23.822,12.686,10.949
1532822534000,23.854,12.866,10.978
1532826134000,23.789,12.702,10.673
1532829734000,23.591,12.119,10.782
1532833334000,23.676,11.836,10.784
1532836934000,23.69,12.104,10.64
1532840534000,23.664,12.13,10.772
1532844134000,23.624,12.378,10.838
1532847734000,23.59,12.461,10.81
1532851334000,23.553,12.418,10.885
1532854934000,23.586,12.445,10.888
1532858534000,23.566,12.503,11.005
1532862134000,23.548,13.065,10.925
1532865734000,23.45,13.128,10.886
1532869334000,23.356,13.274,10.745
1532872934000,23.312,12.606,10.725
1532876534000,23.192,11.96,10.722
1532880134000,23.298,12.004,10.63
1532883734000,23.239,11.714,10.607
1532887334000,23.406,11.659,10.601
1532890934000,23.317,11.864,10.674
1532894534000,23.076,11.897,10.639
1532898134000,22.635,12.151,10.807
1532901734000,22.879,12.591,10.912
1532905334000,22.863,11.859,10.906
1532908934000,23.126,12.084,10.889
1532912534000,22.445,12.695,10.887
1532916134000,22.349,12.512,10.891
1532919734000,22.076,11.784,10.827
1532923334000,22.662,11.709,10.537
1532926934000,22.667,11.541,10.562
1532930534000,23.432,11.564,10.632
1532934134000,23.479,11.735,10.619
1532937734000,23.258,12.231,10.757
1532941334000,22.597,12.263,10.733
1532944934000,22.739,12.302,10.749
1532948534000,23.358,12.629,10.786
1532952134000,22.182,12.509,10.81
1532955734000,22.07,12.528,10.768
1532959334000,22.232,12.18,10.728
1532962934000,22.054,11.782,10.502
1532966534000,22.017,11.552,10.46
1532970134000,21.978,11.501,10.454
1532973734000,21.994,11.437,10.427
1532977334000,22.342,12.355,10.465
1532980934000,22.974,12.689,10.786
1532984534000,22.003,12.479,10.971
1532988134000,24.456,12.333,10.991
1532991734000,24.542,12.491,10.938
1532995334000,24.561,12.597,10.773
1532998934000,24.529,12.574,11.008
1533005806000,24.082,12.44,10.896
1533009734000,23.666,12.111,10.639
1533013334000,22.734,12.12,10.637
1533016934000,22.536,12.203,10.581
1533020534000,21.875,12.676,10.618
1533024134000,22.728,12.436,10.81
1533027734000,22.536,12.559,10.827
1533031334000,22.488,12.503,10.828
1533034934000,22.537,12.956,10.84
1533038534000,23.075,12.607,10.874
1533042134000,23.045,12.591,10.846
1533045734000,22.904,12.481,10.862
1533049334000,22.896,12.151,10.806
1533052934000,22.712,11.682,10.733
1533056534000,22.874,11.996,10.708
1533060134000,23.086,12.059,10.726
1533067334000,23.394,12.383,10.87
1533063734000,23.026,12.357,10.842
1533070934000,23.464,12.207,10.904
1533074534000,23.687,12.173,10.975
1533078134000,23.702,12.283,10.972
1533081734000,23.739,12.24,10.799
1533085334000,23.455,12.753,10.838
1533088934000,23.35,12.595,10.812
1533092534000,22.993,12.406,10.803
